Rank,MmrEstimate,PlayerId,Win,Lose,Winrate
74,3844.0,118105350,1060,890,0.5435897435897435
42,3184.0,118107684,632,559,0.5306465155331654
80,4371.0,118110787,2700,2551,0.5141877737573796
51,3509.0,118111185,2404,2318,0.5091063108852182
80,4353.0,118112438,165,171,0.49107142857142855
80,4526.0,118112691,4193,3977,0.513219094247246
54,3187.0,118113334,984,949,0.5090532850491464
65,3884.0,118114881,3499,3444,0.5039608238513611
80,4253.0,118117830,2153,2072,0.5095857988165681
65,3978.0,118122931,675,631,0.5168453292496171
75,4816.0,118124233,1112,889,0.5557221389305347
80,5049.0,118124657,945,875,0.5192307692307693
80,4791.0,118124715,5394,4685,0.5351721400932632
80,5086.0,118125248,3923,3579,0.5229272194081578
45,3602.0,118125347,2277,2297,0.49781372977700045
,3927.0,118126555,2466,2236,0.5244576775840069
80,5445.0,118127154,2700,2210,0.5498981670061099
80,4915.0,118131870,3668,2094,0.6365845192641444
80,4936.0,118133233,6228,5943,0.5117081587379837
72,4368.0,118133828,5834,5677,0.5068195638954044
80,6845.0,118134220,7529,5987,0.5570435039952649
80,4837.0,118147260,955,895,0.5162162162162162
54,3584.0,118150941,1837,1644,0.5277219189887963
43,3145.0,118151417,926,817,0.5312679288582903
73,3805.0,118151679,3696,2963,0.5550382940381439
80,3580.0,118152116,3189,2916,0.5223587223587224
42,3022.0,118152234,2560,2402,0.5159209995969367
71,4428.0,118155027,1173,1129,0.5095569070373588
51,3749.0,118155332,1423,1258,0.5307720999627005
80,4363.0,118156195,4635,4402,0.5128914462764191
80,4538.0,118160561,2560,2352,0.5211726384364821
80,3811.0,118161241,1468,1355,0.5200141693234148
54,3326.0,118162510,2053,1827,0.5291237113402062
80,5253.0,118162982,1511,1214,0.5544954128440367
45,3379.0,118165868,4040,3994,0.5028628329599203
42,2953.0,118167771,2351,2388,0.49609622283182103
62,3650.0,118173846,3040,2907,0.5111821086261981
45,3285.0,118177943,5,9,0.35714285714285715
75,3929.0,118178517,5148,4405,0.538888307338009
51,3323.0,118179930,3094,3095,0.4999192115042818
73,4206.0,118184832,2579,2176,0.5423764458464774
64,4333.0,118184875,2341,2295,0.5049611734253667
,4063.0,118191420,2453,2346,0.5111481558658054
80,7595.0,118193010,18,8,0.6923076923076923
65,3834.0,118196850,5687,5650,0.5016318249977948
80,4490.0,118199256,4761,4573,0.5100707092350546
51,2848.0,118199703,2460,2436,0.5024509803921569
72,3997.0,118203869,4989,4934,0.5027713393127079
75,4273.0,118204895,4785,4486,0.5161255527990508
80,6317.0,118207269,4375,3281,0.5714472309299895
75,4171.0,118209672,2724,2416,0.5299610894941634
64,4159.0,118210210,3333,3175,0.512138905961893
64,3950.0,118211435,530,453,0.5391658189216684
,4851.0,118212190,3466,2318,0.5992392807745505
71,3873.0,118217038,653,586,0.5270379338175948
63,3961.0,118222823,989,885,0.5277481323372465
63,3513.0,118227147,4130,3917,0.5132347458680253
72,3765.0,118230772,2667,2420,0.5242775702771771
,3793.0,118230904,658,725,0.4757772957339118
80,7159.0,118233883,6233,5089,0.5505211093446387
45,2665.0,118236282,2194,1910,0.5346003898635477
61,3456.0,118236321,556,476,0.5387596899224806
80,5814.0,118245703,5900,4489,0.5679083646164212
72,4190.0,118247785,3844,3603,0.5161810124882503
54,3307.0,118250097,2948,2624,0.5290739411342427
62,3645.0,118252260,3341,3031,0.5243251726302574
65,4087.0,118253811,1188,1013,0.5397546569741026
35,3210.0,118257806,3151,3170,0.4984970732479038
75,3825.0,118259730,363,258,0.5845410628019324
71,3752.0,118261951,3848,3641,0.5138202697289358
,3349.0,118264034,255,220,0.5368421052631579
,5260.0,118264692,4810,4334,0.5260279965004374
45,3486.0,118267812,1634,1407,0.5373232489312726
80,4359.0,118269385,4697,4559,0.5074546240276577
61,4107.0,118271235,1654,1492,0.5257469802924348
41,3369.0,118276818,2425,2396,0.5030076747562746
34,3330.0,118277865,5491,5438,0.5024247415134047
51,3735.0,118279573,2650,2656,0.499434602336977
44,3347.0,118281876,1421,1436,0.49737486874343717
62,4047.0,118285953,3430,3274,0.5116348448687351
65,3485.0,118294177,3575,3390,0.5132806891600862
,2846.0,118296055,1278,1396,0.4779356768885565
71,4115.0,118296786,3285,2449,0.5728985001743984
73,3702.0,118300246,2090,1970,0.5147783251231527
63,3597.0,118301126,1390,1380,0.5018050541516246
72,4465.0,118301290,2098,1828,0.5343861436576668
51,3324.0,118304734,1411,1420,0.49841045566937475
80,6988.0,118305301,6459,5853,0.5246101364522417
80,5357.0,118306019,1426,1185,0.5461509000382995
53,2973.0,118306440,3145,3075,0.5056270096463023
80,6126.0,118306480,6093,5465,0.5271673299878872
,2742.0,118311019,1158,1197,0.49171974522292994
80,4243.0,118313719,2052,1953,0.5123595505617977
80,4454.0,118317302,455,373,0.5495169082125604
80,5462.0,118320193,3795,3660,0.5090543259557344
65,3817.0,118324592,1815,1648,0.524112041582443
32,2268.0,118325078,496,451,0.5237592397043295
80,4707.0,118327719,7899,7594,0.5098431549732138
42,2982.0,118328405,2766,2801,0.49685647566014013
51,3423.0,118333703,1693,1696,0.49955739156093243
45,3191.0,118337442,1333,1466,0.47624151482672383
62,3653.0,118338080,1938,1753,0.5250609590896776
61,3622.0,118338868,1866,1770,0.5132013201320133
62,3429.0,118339864,3083,3028,0.5045000818196694
74,3030.0,118341977,2088,1797,0.5374517374517375
53,3807.0,118342800,1880,1830,0.5067385444743935
80,4946.0,118343877,3766,3374,0.5274509803921569
53,3399.0,118345998,2252,2009,0.5285144332316357
42,3009.0,118347558,3142,3092,0.5040102662816811
80,6015.0,118349191,2935,2572,0.5329580533865989
80,4396.0,118350246,724,674,0.5178826895565093
80,3962.0,118351456,3803,3466,0.5231806300729124
62,3532.0,118352679,214,254,0.45726495726495725
72,4308.0,118352986,5293,5189,0.5049608853272276
61,3283.0,118355265,2245,2191,0.5060865644724978
80,4380.0,118356924,3139,2930,0.517218652166749
65,3508.0,118358734,1811,1741,0.5098536036036037
54,3176.0,118359761,3693,3487,0.5143454038997215
54,3309.0,118360604,1349,1358,0.49833764314739565
71,4120.0,118364564,5658,5343,0.5143168802836106
73,4642.0,118366450,6473,6264,0.5082044437465651
32,2148.0,118368911,2579,2598,0.4981649604017771
80,5828.0,118370366,5833,4510,0.5639562989461472
80,4429.0,118371455,898,874,0.5067720090293454
63,3790.0,118372150,928,901,0.5073810825587752
44,4492.0,118376780,2653,2361,0.5291184682887914
75,3515.0,118378143,1762,1665,0.5141523198132477
80,4353.0,118379428,1663,1565,0.515179677819083
71,4451.0,118380387,2302,2112,0.5215224286361577
73,4586.0,118381853,4070,3736,0.5213937996413016
72,4008.0,118382944,3451,3373,0.5057151230949589
80,4503.0,118383944,3804,3628,0.5118406889128094
51,3116.0,118384836,2459,2436,0.5023493360572012
75,3195.0,118385177,1271,1164,0.5219712525667352
61,3695.0,118386846,764,727,0.5124077800134138
73,3626.0,118388800,3685,3784,0.49337260677466865
80,4455.0,118389973,2946,2583,0.5328269126424309
43,2605.0,118390432,3376,3488,0.49184149184149184
80,6006.0,118392462,9372,6546,0.5887674330946099
80,5256.0,118392939,2682,2463,0.5212827988338192
80,4612.0,118394602,5351,4614,0.536979427997993
74,3720.0,118399472,1603,1518,0.5136174303107979
73,3461.0,118399541,4598,3492,0.5683559950556242
51,3292.0,118405590,1730,1653,0.5113804315696128
74,4868.0,118407514,3162,3019,0.5115677074906972
72,3785.0,118408007,1679,1479,0.5316656111462951
74,3731.0,118410147,3397,2995,0.5314455569461827
74,4716.0,118410492,3242,3078,0.5129746835443038
35,2778.0,118411262,1348,1448,0.4821173104434907
,5540.0,118412930,8,10,0.4444444444444444
74,3287.0,118414161,1899,1687,0.5295593976575572
72,4401.0,118418456,5937,5618,0.513803548247512
80,6566.0,118419316,7280,6287,0.5365961524286873
75,4198.0,118419608,4290,4130,0.5095011876484561
53,3593.0,118420805,2636,2536,0.5096674400618716
80,5391.0,118424939,3156,2570,0.5511701012923507
44,3007.0,118425467,1193,932,0.5614117647058824
80,5251.0,118426512,2924,2511,0.5379944802207912
72,3932.0,118426908,1108,1120,0.49730700179533216
52,4096.0,118431808,2944,2706,0.5210619469026548
73,3836.0,118433078,2249,2169,0.5090538705296515
31,2417.0,118433803,1036,1046,0.49759846301633043
80,5824.0,118434514,1691,1294,0.566499162479062
75,4375.0,118435131,3075,2812,0.5223373534907423
43,3229.0,118436837,747,711,0.5123456790123457
73,4462.0,118436864,2516,2335,0.5186559472273758
73,4281.0,118441846,1035,985,0.5123762376237624
33,2733.0,118442646,2129,2083,0.5054605887939221
,4701.0,118443116,11,7,0.6111111111111112
74,4582.0,118443842,3036,2284,0.5706766917293233
33,2653.0,118446954,551,530,0.509713228492137
71,3776.0,118448040,3322,3302,0.5015096618357487
72,4339.0,118448991,1615,1571,0.5069052102950408
80,4815.0,118452498,3335,2986,0.5276063913937669
45,3302.0,118452855,3024,3045,0.4982698961937716
80,5406.0,118452902,5438,5019,0.5200344266998183
80,4317.0,118455819,2633,2446,0.5184091356566253
41,2591.0,118464189,3086,3035,0.5041659859500082
71,4039.0,118465335,3179,2892,0.5236369626091254
61,3739.0,118465378,6018,5816,0.5085347304377218
80,4767.0,118470351,5961,5331,0.5278958554729012
24,4019.0,118472675,2159,2233,0.49157559198542805
80,4571.0,118477935,4527,4242,0.5162504276428327
74,4368.0,118480317,3925,3623,0.5200052994170641
80,4734.0,118480463,1670,1514,0.5244974874371859
43,3630.0,118481725,1374,1274,0.5188821752265861
72,4108.0,118482074,3129,2911,0.518046357615894
74,4422.0,118482230,5032,4530,0.5262497385484208
73,3233.0,118483020,4105,3969,0.5084220956155561
25,2840.0,118486191,760,780,0.4935064935064935
35,2945.0,118487012,330,296,0.5271565495207667
73,4116.0,118487235,145,83,0.6359649122807017
64,4013.0,118500431,5090,4821,0.5135707799414791
80,4254.0,118503077,4832,4706,0.506605158314112
64,4036.0,118505831,1825,1861,0.49511665762344004
80,4870.0,118505904,4523,4297,0.51281179138322
80,5060.0,118509049,2978,2747,0.520174672489083
73,3841.0,118516550,2918,2706,0.5188477951635846
80,4027.0,118521263,1285,1139,0.5301155115511551
14,2957.0,118524084,905,1013,0.47184567257559956
80,5346.0,118526018,3935,2717,0.5915514131088394
71,4009.0,118528266,4935,4577,0.5188183347350714
80,3885.0,118529323,9,10,0.47368421052631576
73,4462.0,118534320,2507,2355,0.5156314273961333
,4965.0,118535099,948,910,0.5102260495156081
64,4093.0,118544446,2467,2332,0.5140654302979788
,3359.0,118550823,1144,1190,0.49014567266495285
53,3559.0,118555262,768,788,0.493573264781491
34,3738.0,118555650,2436,2535,0.49004224502112254
80,6062.0,118559150,2118,1978,0.51708984375
41,2994.0,118560997,1291,1371,0.48497370398196843
54,3816.0,118564103,1317,1276,0.5079059005013498
53,3125.0,118565518,1934,1795,0.5186377044784124
54,2844.0,118566840,765,798,0.4894433781190019
32,2898.0,118567233,2424,2371,0.5055265901981231
33,2742.0,118567591,996,951,0.5115562403697997
80,5071.0,118567894,5580,5329,0.5115042625355212
54,3062.0,118571161,585,544,0.5181576616474757
73,3681.0,118574318,502,501,0.5004985044865404
75,4398.0,118578116,8318,7676,0.5200700262598474
52,3396.0,118579085,1583,1597,0.4977987421383648
44,2192.0,118579270,1641,1536,0.5165250236071766
44,2326.0,118580165,1162,1094,0.5150709219858156
51,3681.0,118581175,1642,1412,0.5376555337262606
51,2923.0,118582615,644,612,0.5127388535031847
55,3960.0,118582984,2268,2327,0.4935799782372144
63,3313.0,118592850,5274,5186,0.5042065009560229
63,3576.0,118593570,3232,3088,0.5113924050632911
,3499.0,118597116,2747,2678,0.5063594470046083
54,3235.0,118597262,1808,1642,0.5240579710144928
35,2614.0,118599489,2822,2666,0.5142128279883382
80,5662.0,118601438,2587,2159,0.5450906026127265
45,3083.0,118608636,2097,2103,0.4992857142857143
72,5457.0,118609118,140,74,0.6542056074766355
35,2640.0,118609628,1212,1093,0.5258134490238612
65,4404.0,118609674,897,734,0.5499693439607602
80,4291.0,118613725,671,489,0.5784482758620689
80,5918.0,118616714,5131,4584,0.5281523417395779
80,4613.0,118617374,1652,1656,0.49939540507859737
61,3872.0,118621529,3827,3662,0.5110161570303111
80,5206.0,118623696,3080,2625,0.5398773006134969
80,3702.0,118625711,2133,1902,0.5286245353159851
80,5855.0,118626850,4154,3911,0.5150650960942343
61,3752.0,118631053,3570,3316,0.5184432181237293
71,4190.0,118634198,3169,2997,0.5139474537787869
62,3648.0,118637130,3893,3974,0.4948519130545316
72,4218.0,118639108,2506,2390,0.5118464052287581
55,3406.0,118641225,2867,2762,0.5093267010126132
75,4408.0,118641322,2273,1991,0.5330675422138836
63,4085.0,118642643,516,503,0.5063788027477919
63,3765.0,118644514,2915,2863,0.5044998269297335
80,4714.0,118644529,2804,2313,0.5479773304670705
72,4033.0,118644717,3621,3397,0.5159589626674266
34,2003.0,118646912,1484,1374,0.5192442267319805
51,3382.0,118648778,1981,1902,0.5101725469997425
80,4765.0,118651244,3948,3570,0.5251396648044693
41,2917.0,118655766,1967,1953,0.5017857142857143
42,3334.0,118659350,418,406,0.5072815533980582
74,4310.0,118668297,2601,2456,0.5143365631797508
52,3138.0,118669364,3103,3046,0.5046348999837372
73,3526.0,118671082,3617,3401,0.5153889997150185
51,3450.0,118672388,979,951,0.5072538860103627
51,3014.0,118672664,1777,1612,0.5243434641487165
51,2730.0,118674126,2983,2973,0.5008394895903291
80,5191.0,118678359,3778,3159,0.5446158281677959
73,4333.0,118679947,2357,2306,0.5054685824576453
80,4565.0,118680215,3163,3009,0.5124756966947505
73,4014.0,118682683,2717,2612,0.5098517545505723
25,2218.0,118687000,883,948,0.4822501365374113
74,4038.0,118687395,2970,2911,0.5050161537153546
64,3462.0,118690099,839,881,0.4877906976744186
63,4017.0,118694488,766,713,0.5179175118323192
51,3032.0,118695317,2029,2077,0.494154895275207
64,4375.0,118696852,2188,2158,0.5034514496088357
72,3733.0,118707159,1636,1287,0.5596989394457749
55,3320.0,118707388,934,875,0.5163073521282476
63,4275.0,118708003,2119,1999,0.514570179698883
80,6478.0,118712138,5743,5303,0.519916711931921
45,3202.0,118714633,2584,2579,0.5004842146039125
32,3607.0,118717046,890,830,0.5174418604651163
65,3847.0,118717662,2984,2706,0.5244288224956063
80,5682.0,118717926,88,50,0.6376811594202898
80,5396.0,118718664,7689,6957,0.5249897582957804
52,3700.0,118719322,2232,2161,0.5080810380150239
80,4619.0,118719906,3631,3332,0.5214706304753698
61,3960.0,118720755,11,17,0.39285714285714285
80,6077.0,118721929,6020,5451,0.5248016737860692
53,3515.0,118722282,3877,3664,0.5141227953852274
73,4644.0,118722983,2460,2200,0.5278969957081545
41,2186.0,118725048,2741,2532,0.519817940451356
80,4412.0,118726555,2174,1800,0.5470558631102164
71,4432.0,118733193,3883,3651,0.5153968675338466
53,3790.0,118735205,2496,2273,0.5233801635563011
25,2750.0,118735355,1628,1767,0.47952871870397645
80,4642.0,118736004,3869,3231,0.5449295774647888
35,3531.0,118737706,618,543,0.5322997416020672
80,4597.0,118740432,775,595,0.5656934306569343
80,4194.0,118741943,1418,1364,0.509705248023005
80,4497.0,118744715,2542,2346,0.5200490998363339
73,4558.0,118747291,3231,3142,0.5069825827710654
55,2994.0,118747402,968,972,0.49896907216494846
41,2877.0,118754107,1929,1954,0.4967808395570435
80,4372.0,118754471,3256,3124,0.5103448275862069
,2814.0,118757811,790,735,0.5180327868852459
54,3508.0,118759220,893,963,0.48114224137931033
80,5603.0,118760050,3927,3593,0.5222074468085106
80,5766.0,118761805,2940,2645,0.5264100268576545
35,3537.0,118762611,3002,3052,0.4958704988437397
80,4025.0,118764320,1171,1030,0.5320308950477056
51,3648.0,118765237,1555,1495,0.5098360655737705
63,3588.0,118765448,4268,4065,0.5121804872194888
72,3223.0,118774084,2440,1941,0.5569504679296964
80,5456.0,118774737,1467,1267,0.5365764447695685
80,6042.0,118778839,4489,4149,0.5196804815929613
24,3038.0,118783002,188,244,0.4351851851851852
75,4687.0,118785656,1668,1620,0.5072992700729927
80,5175.0,118786937,5085,4722,0.5185071887427348
74,4539.0,118788038,5311,5182,0.5061469551129324
80,4892.0,118790872,9215,8918,0.5081894887773672
74,4218.0,118791959,874,769,0.5319537431527693
,6042.0,118793063,1890,1612,0.5396916047972588
62,3809.0,118794347,3350,3243,0.5081146670711361
75,4424.0,118796267,4273,3366,0.559366409215866
80,4575.0,118802515,4917,4677,0.5125078173858661
52,3397.0,118803718,5853,5383,0.5209149163403346
80,5180.0,118803857,5638,5291,0.5158751944368195
61,3876.0,118807727,2682,2583,0.5094017094017094
63,3320.0,118809455,4863,4831,0.5016505054672994
71,3992.0,118811722,3888,3804,0.5054602184087363
55,3970.0,118811964,1986,1894,0.5118556701030927
43,2935.0,118812832,1716,1683,0.5048543689320388
71,4158.0,118815418,2081,2026,0.5066958850742634
63,3782.0,118822643,1702,1610,0.5138888888888888
,3063.0,118823006,35,52,0.40229885057471265
65,4004.0,118825240,4537,4504,0.5018250193562659
80,4527.0,118825479,2223,2239,0.4982070820259973
53,3438.0,118827631,1785,1778,0.5009823182711198
63,3564.0,118832819,2037,1903,0.517005076142132
15,1499.0,118834386,440,446,0.4966139954853273
23,2304.0,118834396,3972,4035,0.49606594230048706
72,4307.0,118836713,1319,1252,0.5130299494360171
74,4059.0,118837653,2438,2130,0.5337127845884413
44,2391.0,118837731,1394,1269,0.5234697709350357
72,4362.0,118841334,1478,1284,0.5351194786386676
44,2916.0,118843055,1897,1905,0.49894792214623884
73,4299.0,118844440,4016,3566,0.5296755473489845
62,3083.0,118850303,2926,2597,0.5297845373891001
80,4933.0,118851670,5715,4224,0.5750075460307879
51,3226.0,118853339,2520,2390,0.5132382892057027
61,3246.0,118855069,1774,1717,0.5081638498997422
41,2763.0,118856961,2005,1982,0.5028843742162027
73,4301.0,118857079,3698,3608,0.5061593211059403
43,2586.0,118857382,3268,3130,0.5107846201938105
73,4411.0,118862284,3954,3843,0.5071181223547518
,4396.0,118863996,57,61,0.4830508474576271
55,3531.0,118864143,3517,3431,0.506188831318365
73,3909.0,118868043,5555,5417,0.5062887349617208
71,4419.0,118870461,1579,1443,0.5225016545334216
52,3913.0,118877268,939,987,0.48753894080996885
71,3803.0,118877503,2204,1825,0.5470340034748077
61,3881.0,118883220,4105,4070,0.5021406727828747
80,4753.0,118883834,1488,1223,0.5488749538915529
71,3543.0,118889914,2752,2665,0.5080302750599963
53,3846.0,118891222,1468,1119,0.5674526478546579
43,3209.0,118896732,2515,2508,0.5006967947441768
51,3290.0,118897437,1468,1544,0.48738379814077026
42,3002.0,118898631,3141,3296,0.48796022992077054
75,4377.0,118899354,3403,3176,0.5172518619851041
75,4199.0,118899659,4301,3940,0.5219026817133843
73,3884.0,118899780,3693,3254,0.5315963725349071
80,4806.0,118903894,4843,4483,0.5193008792622775
15,1902.0,118906582,919,931,0.49675675675675673
61,3165.0,118908622,2755,2643,0.5103742126713597
61,4257.0,118915187,429,386,0.5263803680981595
44,3115.0,118916309,63,72,0.4666666666666667
42,3314.0,118916622,1340,1356,0.4970326409495549
63,3829.0,118921149,3632,3431,0.5142290811269998
73,4664.0,118925774,1736,1672,0.5093896713615024
45,3000.0,118926165,1391,1188,0.5393563396665374
80,5361.0,118929224,4213,2705,0.6089910378722174
52,3419.0,118929836,3748,3716,0.5021436227224009
64,3998.0,118936082,2004,1971,0.5041509433962265
53,3253.0,118936942,2536,2489,0.5046766169154229
62,3987.0,118947720,4613,4547,0.5036026200873363
80,4505.0,118947780,630,550,0.5338983050847458
80,5249.0,118948478,4212,3742,0.5295448830776968
80,4872.0,118948666,2676,2346,0.5328554360812425
54,3552.0,118951029,2226,2080,0.5169530887134232
75,4558.0,118956801,4395,4071,0.5191353649893693
80,5512.0,118956971,1068,862,0.5533678756476684
80,5203.0,118957590,4033,2329,0.6339201508959447
62,3748.0,118958302,2251,2029,0.5259345794392524
80,4481.0,118964027,2658,2383,0.5272763340607023
80,4626.0,118969335,2256,2173,0.5093700609618425
80,4610.0,118974210,1967,1859,0.5141139571353894
73,3683.0,118978745,1549,1511,0.5062091503267974
65,3840.0,118981663,5108,4576,0.5274679884345311
52,3408.0,118981927,893,837,0.5161849710982659
72,3745.0,118984714,4107,3655,0.5291162071631023
53,2463.0,118989515,1783,1577,0.5306547619047619
63,2996.0,118990305,1353,1027,0.5684873949579832
71,3877.0,118992391,1199,1267,0.4862124898621249
80,5111.0,118996781,4740,4357,0.5210508958997472
80,4186.0,119000857,634,625,0.5035742652899127
62,2826.0,119001150,3150,2967,0.5149583128984796
64,4468.0,119002245,7442,7127,0.5108106253002952
43,2861.0,119007640,2152,2143,0.5010477299185099
63,3779.0,119008336,798,755,0.5138441725692209
80,5281.0,119017331,316,264,0.5448275862068965
53,3578.0,119019469,1791,1743,0.5067911714770797
,4790.0,119020238,26,27,0.49056603773584906
13,2092.0,119025571,630,640,0.49606299212598426
61,3617.0,119028094,1280,1216,0.5128205128205128
62,3144.0,119028259,1942,1671,0.5375034597287572
80,4801.0,119028264,4829,4453,0.5202542555483732
71,3511.0,119032396,4210,4122,0.5052808449351897
75,4203.0,119042740,3190,3033,0.5126144946167444
,5363.0,119045215,1006,800,0.5570321151716501
45,3833.0,119054703,2535,2439,0.5096501809408926
63,3588.0,119054895,2474,2307,0.5174649654883916
42,3252.0,119058880,946,706,0.572639225181598
80,4783.0,119059837,3349,2943,0.5322631913541005
64,3545.0,119066603,562,531,0.5141811527904849
54,3913.0,119067569,479,371,0.5635294117647058
45,3016.0,119068143,2312,2179,0.5148073925629035
71,3535.0,119081687,1770,1772,0.4997176736307171
74,4061.0,119083451,3123,3014,0.5088805605344631
73,3974.0,119084843,3352,2876,0.5382145150931278
80,4808.0,119088201,4963,4739,0.5115440115440115
80,4987.0,119088215,1900,1663,0.5332584900364861
71,3532.0,119088315,1671,1584,0.5133640552995392
75,4334.0,119096761,3322,3116,0.5159987573780678
41,2917.0,119097696,1675,1764,0.4870601919162547
44,3030.0,119100918,773,624,0.5533285612025769
80,4076.0,119102009,2558,2268,0.5300455864069623
65,2817.0,119105195,2734,2310,0.5420301348136399
54,3208.0,119108673,1024,1019,0.5012236906510035
61,3534.0,119108799,5442,5232,0.5098369870713885
65,3910.0,119109388,4677,4495,0.5099215002180549
,4483.0,119110294,1478,1220,0.5478131949592291
51,3265.0,119113058,610,509,0.5451295799821269
80,3966.0,119119606,3280,2704,0.5481283422459893
65,3368.0,119119742,2364,2014,0.5399725902238465
35,2637.0,119131570,1910,1960,0.4935400516795866
42,3232.0,119136687,1834,1876,0.49433962264150944
80,5839.0,119137163,6328,5594,0.5307834255997316
55,3830.0,119140173,2039,1994,0.5055789734688817
55,3848.0,119140955,2610,2492,0.5115640925127402
34,2835.0,119142685,399,322,0.5533980582524272
51,3215.0,119144756,2076,2098,0.4973646382367034
54,3787.0,119146194,3923,3845,0.505020597322348
62,3907.0,119147977,5207,5134,0.5035296392998743
80,5080.0,119148399,384,278,0.5800604229607251
73,3695.0,119150631,2659,2524,0.5130233455527686
52,3349.0,119153203,790,595,0.5703971119133574
72,4167.0,119155820,1843,1886,0.4942343791901314
75,4091.0,119159717,4243,4028,0.512997219199613
61,3744.0,119163691,2852,2661,0.5173226918193361
80,4180.0,119164676,4102,3855,0.515520924971723
54,3457.0,119170011,5035,4683,0.5181107223708582
80,4620.0,119170830,1677,1475,0.5320431472081218
73,3670.0,119171466,3338,3073,0.5206676025581033
80,5949.0,119180054,5243,4335,0.5474002923366047
73,3839.0,119181084,3292,2680,0.551239115874079
43,2911.0,119184936,2512,2489,0.5022995400919816
80,4294.0,119185778,1250,1007,0.5538325210456359
72,4575.0,119191842,4195,3753,0.5278057372924007
72,3842.0,119199582,2032,1839,0.5249289589253423
34,2909.0,119201512,1599,1624,0.49612162581445857
53,3576.0,119204329,2294,2230,0.5070733863837312
75,3975.0,119204582,1378,1275,0.519411986430456
45,3354.0,119205002,1391,1444,0.49065255731922397
33,2547.0,119215380,253,203,0.5548245614035088
62,3760.0,119217653,2569,2567,0.5001947040498442
80,3698.0,119223843,4222,3829,0.5244069059744131
80,3846.0,119224130,2863,2805,0.5051164431898377
73,4717.0,119237297,3070,2470,0.5541516245487365
80,4651.0,119246940,1262,912,0.5804967801287948
64,4096.0,119254419,2447,2221,0.5242073693230506
71,4404.0,119257707,4549,4557,0.49956072918954536
61,3485.0,119260279,1900,1548,0.5510440835266821
33,2603.0,119263847,3762,3829,0.49558687919905153
80,4265.0,119267388,1126,919,0.5506112469437653
63,3937.0,119270857,2083,2074,0.5010825114265095
71,3909.0,119278291,1789,1668,0.517500723170379
75,5365.0,119280615,7226,6619,0.5219212712170459
75,4232.0,119282882,4142,3806,0.5211373930548565
55,3917.0,119291693,1711,1475,0.5370370370370371
80,4431.0,119293381,1385,1241,0.5274181264280274
64,4348.0,119293595,1478,1402,0.5131944444444444
71,3879.0,119296233,4031,3706,0.5210029727284478
80,5530.0,119296746,1608,1515,0.5148895292987512
55,3705.0,119300233,2296,2281,0.5016386279222198
63,4424.0,119305220,4776,4591,0.5098750934130458
31,1554.0,119309709,1674,1548,0.5195530726256983
80,4574.0,119312550,4840,4664,0.5092592592592593
80,4681.0,119312683,5107,4781,0.5164846278317152
80,5881.0,119315361,4987,4272,0.5386110811102711
52,3608.0,119316873,2109,1949,0.5197141448989651
74,3935.0,119318714,1625,1346,0.5469538875799395
80,5245.0,119321696,4570,3546,0.563085263676688
61,3519.0,119327297,2814,2698,0.510522496371553
54,3271.0,119329353,2237,2223,0.5015695067264574
64,3954.0,119335087,3378,3294,0.5062949640287769
80,4318.0,119335342,3847,3499,0.523686359923768
63,4115.0,119340898,1449,1193,0.5484481453444361
80,5557.0,119343873,6048,5115,0.541789841440473
,4773.0,119345289,1358,1211,0.5286103542234333
74,4085.0,119346652,886,764,0.536969696969697
61,3059.0,119354754,3650,3588,0.5042829510914617
52,3308.0,119355036,2084,2081,0.5003601440576231
80,5100.0,119356613,679,569,0.5440705128205128
72,4564.0,119362888,2360,2027,0.5379530430818327
51,3203.0,119369620,2155,1901,0.5313116370808678
80,4267.0,119377295,4809,3922,0.5507960142022678
,3004.0,119378973,934,936,0.4994652406417112
52,3831.0,119384446,2701,2705,0.49963004069552347
65,4218.0,119384823,10886,10669,0.5050336348874971
63,3588.0,119392325,1874,1782,0.512582056892779
64,3512.0,119396708,3790,3735,0.5036544850498339
51,3743.0,119398311,3400,3371,0.5021414857480431
63,3936.0,119404157,2795,2220,0.5573280159521435
44,2708.0,119405932,2097,2144,0.4944588540438576
35,3374.0,119406241,2814,2776,0.5033989266547406
74,4241.0,119407254,4278,4354,0.49559777571825764
80,4350.0,119413721,2897,2795,0.5089599437807449
72,3644.0,119414564,3764,3579,0.5125970311861637
80,4364.0,119418967,3875,3665,0.5139257294429708
80,5887.0,119419173,4103,2265,0.6443153266331658
75,3724.0,119425651,3518,3104,0.5312594382361824
53,3730.0,119432450,6030,5996,0.501413603858307
35,2951.0,119438621,3213,3220,0.499455930359086
41,2637.0,119439889,1146,1041,0.52400548696845
80,5066.0,119439930,4456,4125,0.5192867964106748
62,3949.0,119460687,2599,2613,0.4986569455103607
65,3930.0,119461167,537,480,0.528023598820059
73,3752.0,119467216,1303,1001,0.5655381944444444
80,5929.0,119468045,1408,867,0.6189010989010989
31,2153.0,119468056,3589,3662,0.49496621155702664
71,4186.0,119471200,2400,2383,0.501777127325946
80,4675.0,119473376,5480,4960,0.524904214559387
55,3548.0,119475055,1935,1778,0.5211419337462968
80,5177.0,119478091,4381,4022,0.5213614185409973
63,3722.0,119478841,2176,1939,0.5287970838396112
80,4507.0,119480241,3203,3160,0.5033789093195034
64,3409.0,119486456,1282,1271,0.5021543282412848
