pro_player_id,downloaded
355168766,0
355885849,0
356343152,0
356449906,0
356626098,0
357393078,0
357734318,0
358102129,0
358138837,0
358425548,0
359065794,0
359068880,0
359488035,0
359753316,0
359770769,0
360231596,0
360647761,0
360648679,0
360912188,0
361612884,0
361688848,0
362126882,0
362617519,0
363724571,0
363739653,0
363871826,0
364066472,0
364200534,0
365183504,0
365614339,0
365945840,0
366081813,0
366294622,0
366499343,0
366561588,0
367170710,0
367202862,0
367460379,0
367578980,0
367945161,0
368273843,0
368300140,0
368531388,0
368627096,0
368820261,0
368862836,0
368917218,0
369120360,0
369708195,0
369751488,0
369991961,0
370141815,0
370177319,0
371082984,0
371759313,0
372022646,0
372105535,0
372595310,0
372801387,0
372880085,0
373158173,0
373171078,0
373174390,0
373520478,0
374245888,0
374386300,0
375507918,0
376009596,0
376376159,0
376376587,0
377312219,0
377326646,0
377420354,0
377594124,0
378557895,0
378786336,0
378860606,0
379408668,0
379846781,0
379873334,0
379923816,0
380283847,0
380320771,0
380846786,0
381253334,0
381714118,0
381820440,0
382225911,0
383807267,0
384068070,0
384278719,0
385243792,0
385295772,0
385750274,0
385763597,0
386370442,0
386400787,0
386545209,0
387581602,0
387624608,0
387748352,0
387944499,0
388268361,0
388392877,0
388706382,0
388905349,0
389022189,0
389033587,0
390217220,0
391075363,0
392169957,0
392385140,0
392565237,0
393842021,0
394262733,0
394879200,0
395223181,0
395316741,0
395791975,0
395797328,0
396440333,0
396555664,0
396719473,0
396813022,0
397240228,0
397250058,0
397462905,0
397574220,0
397909762,0
399862798,0
399885807,0
399920568,0
400063667,0
400157777,0
400709028,0
401024207,0
401463510,0
401653350,0
401792574,0
401808802,0
402103349,0
402485097,0
402566274,0
402697061,0
403084705,0
404150207,0
404193396,0
405146257,0
405351356,0
405535223,0
405815328,0
406066240,0
407321629,0
407778735,0
408708098,0
408729743,0
409771442,0
410251400,0
410485012,0
410741099,0
411596849,0
411654057,0
412413765,0
412753955,0
412758827,0
413022376,0
413339999,0
413524071,0
414665143,0
415037963,0
417048084,0
417259294,0
417512732,0
417663640,0
417775858,0
420052826,0
420930889,0
421515107,0
423215277,0
423874434,0
424116521,0
424159808,0
424661031,0
425075046,0
425176010,0
425280496,0
425863733,0
426607927,0
426764440,0
426769988,0
427017829,0
427606549,0
428567510,0
428726970,0
429268252,0
429359632,0
430123921,0
430579976,0
430884017,0
431770905,0
432730308,0
433625781,0
433900258,0
433962427,0
435582681,0
437303185,0
437316048,0
439345730,0
441747938,0
442005339,0
442237231,0
442564002,0
442802415,0
443590438,0
446257718,0
446376753,0
447402880,0
448041614,0
449957780,0
451317002,0
451621782,0
452376367,0
452400903,0
453504156,0
455063612,0
455509466,0
458287006,0
459317906,0
464034616,0
464484939,0
464760050,0
466722722,0
468599935,0
470392491,0
471575591,0
474515486,0
477070996,0
477156285,0
477163803,0
479627443,0
480154377,0
480412663,0
482036070,0
482112909,0
486157553,0
487210990,0
489363895,0
491397500,0
493428322,0
493967542,0
539524828,0
835676420,0
836056780,0
836079508,0
836645054,0
837609249,0
838197025,0
840005878,0
841601026,0
841756969,0
842418568,0
845240480,0
845278156,0
846749117,0
847023107,0
847621405,0
848440429,0
848453969,0
849000855,0
849271412,0
849457544,0
851295431,0
851711112,0
853929455,0
854172158,0
857500404,0
858106446,0
859615206,0
860214711,0
860851235,0
861931117,0
863964633,0
866095783,0
866356856,0
868118310,0
868568216,0
869108920,0
869593848,0
869611336,0
870037307,0
870767799,0
871439294,0
871755477,0
872008996,0
872643978,0
873866663,0
874542740,0
874703421,0
874890984,0
876110702,0
877696078,0
878212255,0
880093059,0
880325873,0
882404640,0
882471529,0
883376187,0
883489666,0
883812925,0
884689415,0
885591194,0
885744601,0
886303159,0
887657854,0
888674697,0
889210415,0
890360777,0
890454106,0
890863990,0
891000062,0
893135754,0
895505736,0
897067772,0
897269487,0
898455820,0
898754153,0
899270085,0
899298172,0
900469216,0
901985587,0
902938452,0
904131336,0
904241825,0
906222809,0
906563731,0
906941247,0
907542160,0
908002772,0
908221052,0
908327644,0
908792627,0
908915752,0
909770125,0
910028605,0
911671153,0
913028184,0
913523724,0
914322366,0
916069426,0
916319073,0
917164766,0
919735867,0
920839778,0
921276961,0
924306172,0
924944185,0
925192681,0
925571030,0
925924365,0
926302965,0
926349758,0
927241725,0
927375147,0
928794456,0
929566860,0
931145002,0
931405764,0
935495351,0
937928649,0
954040285,0
958839516,0
967401614,0
969982039,0
970054531,0
970149193,0
970474023,0
972138499,0
973029265,0
977838995,0
983333916,0
987426641,0
989794662,0
992593285,0
994505387,0
995062523,0
995403262,0
999066307,0
999558823,0
1001005037,0
1001612772,0
1004335283,0
1006121345,0
1008365008,0
1008593007,0
1008878403,0
1009611543,0
1009645737,0
1011457057,0
1014295667,0
1027442762,0
1028388629,0
1031547092,0
1032844325,0
1035128290,0
1037020907,0
1038570698,0
1040821840,0
1042253429,0
1044185408,0
1048108287,0
1049542281,0
1052101649,0
1054066720,0
1057424815,0
1060877289,0
1063854302,0
1064469690,0
1065030141,0
1071332616,0
1078118200,0
1101855381,0
1110152099,0
1131665504,0
1138108910,0
1138242584,0
1138370259,0
1138610285,0
1138635322,0
1171243748,0
1171877280,0
1261414529,0
1262036558,0
1316961055,0
